,Air Power,Cadence,Form Power,Ground Time,Leg Spring Stiffness,Power,Vertical Oscillation
30823,4.0,78.0,99.0,326.0,12.625,362.0,6.75
30824,5.0,78.0,100.0,326.0,12.875,355.0,6.625
30825,5.0,78.0,100.0,326.0,12.875,355.0,6.625
30826,5.0,79.0,101.0,326.0,12.875,347.0,6.625
30827,4.0,79.0,101.0,326.0,12.75,344.0,6.5
30828,3.0,79.0,101.0,326.0,12.75,342.0,6.5
30829,3.0,79.0,102.0,328.0,12.5,341.0,6.5
30830,3.0,79.0,101.0,328.0,12.375,340.0,6.25
30831,2.0,79.0,101.0,330.0,12.375,340.0,6.25
30832,1.0,79.0,100.0,334.0,12.5,336.0,6.375
30833,1.0,79.0,100.0,340.0,12.5,333.0,6.375
30834,1.0,78.0,99.0,342.0,12.25,333.0,6.375
30835,2.0,78.0,99.0,342.0,12.375,335.0,6.375
30836,2.0,78.0,99.0,340.0,12.375,335.0,6.375
30837,1.0,78.0,99.0,342.0,12.5,328.0,6.375
30838,1.0,78.0,99.0,342.0,12.5,331.0,6.375
30839,1.0,78.0,99.0,342.0,12.375,335.0,6.25
30840,1.0,78.0,99.0,336.0,12.375,342.0,6.25
30841,1.0,78.0,99.0,336.0,12.375,345.0,6.25
30842,1.0,78.0,98.0,338.0,12.25,346.0,6.125
30843,2.0,78.0,98.0,338.0,12.125,348.0,6.25
30844,2.0,78.0,98.0,346.0,12.125,350.0,6.25
30845,2.0,77.0,98.0,346.0,11.875,347.0,6.25
30846,3.0,77.0,98.0,344.0,11.875,343.0,6.25
30847,3.0,77.0,97.0,346.0,11.875,336.0,6.25
30848,3.0,77.0,97.0,346.0,11.875,331.0,6.25
30849,3.0,79.0,97.0,342.0,12.0,332.0,6.125
30850,3.0,78.0,97.0,340.0,12.125,331.0,6.25
30851,3.0,78.0,97.0,340.0,12.375,330.0,6.25
30852,2.0,78.0,97.0,338.0,12.375,328.0,6.25
30853,1.0,78.0,97.0,340.0,12.375,326.0,6.25
30854,1.0,78.0,97.0,344.0,12.375,329.0,6.25
30855,1.0,77.0,97.0,344.0,12.125,329.0,6.25
30856,1.0,77.0,97.0,344.0,12.125,329.0,6.25
30857,1.0,78.0,98.0,338.0,12.125,336.0,6.25
30858,1.0,78.0,98.0,336.0,12.125,341.0,6.25
30859,1.0,79.0,97.0,332.0,11.75,349.0,6.25
30860,1.0,80.0,98.0,330.0,11.625,356.0,6.25
30861,2.0,80.0,98.0,330.0,11.625,367.0,6.125
30862,3.0,80.0,98.0,324.0,11.625,377.0,6.25
30863,3.0,80.0,98.0,322.0,11.75,381.0,6.25
30864,4.0,80.0,98.0,324.0,11.625,383.0,6.25
30865,5.0,80.0,99.0,324.0,11.75,388.0,6.125
30866,5.0,80.0,99.0,324.0,11.75,388.0,6.125
30867,5.0,79.0,99.0,324.0,12.0,384.0,6.25
30868,6.0,79.0,99.0,324.0,12.375,377.0,6.375
30869,6.0,78.0,99.0,324.0,12.375,365.0,6.375
30870,5.0,78.0,99.0,332.0,12.5,356.0,6.375
30871,4.0,78.0,99.0,332.0,12.5,349.0,6.375
30872,5.0,78.0,99.0,338.0,12.5,345.0,6.375
30873,4.0,78.0,100.0,338.0,12.625,340.0,6.5
30874,4.0,78.0,100.0,340.0,12.625,337.0,6.5
30875,4.0,78.0,99.0,338.0,12.5,335.0,6.375
30876,4.0,79.0,99.0,338.0,12.5,335.0,6.25
30877,4.0,79.0,99.0,338.0,12.5,335.0,6.25
30878,4.0,79.0,99.0,332.0,12.625,338.0,6.25
30879,4.0,79.0,99.0,332.0,12.625,338.0,6.25
30880,4.0,79.0,99.0,332.0,12.375,335.0,6.25
30881,5.0,79.0,98.0,332.0,12.375,333.0,6.25
30882,4.0,79.0,98.0,332.0,12.375,330.0,6.25
30883,4.0,79.0,99.0,332.0,12.375,332.0,6.25
30884,3.0,79.0,99.0,336.0,12.375,330.0,6.25
30885,3.0,79.0,99.0,338.0,12.375,329.0,6.25
30886,3.0,78.0,98.0,338.0,12.25,329.0,6.25
30887,3.0,78.0,98.0,338.0,12.25,329.0,6.25
30888,3.0,78.0,98.0,342.0,12.25,329.0,6.25
30889,3.0,78.0,98.0,340.0,12.25,333.0,6.25
30890,3.0,78.0,98.0,338.0,12.25,339.0,6.25
30891,3.0,78.0,98.0,336.0,12.25,342.0,6.25
30892,3.0,78.0,98.0,336.0,12.375,345.0,6.375
30893,3.0,79.0,98.0,334.0,12.5,344.0,6.375
30894,2.0,79.0,98.0,334.0,12.5,345.0,6.5
30895,3.0,79.0,99.0,332.0,12.625,352.0,6.625
30896,3.0,79.0,100.0,326.0,12.75,356.0,6.625
30897,3.0,79.0,100.0,328.0,12.75,357.0,6.625
30898,2.0,79.0,101.0,328.0,12.625,357.0,6.625
30899,2.0,78.0,101.0,328.0,12.625,356.0,6.625
30900,2.0,78.0,101.0,330.0,12.625,356.0,6.625
30901,2.0,78.0,101.0,330.0,12.625,358.0,6.5
30902,2.0,78.0,101.0,330.0,12.5,359.0,6.5
30903,2.0,78.0,101.0,332.0,12.375,360.0,6.375
30904,2.0,78.0,101.0,332.0,12.375,359.0,6.375
30905,2.0,78.0,101.0,332.0,12.5,357.0,6.5
30906,2.0,78.0,101.0,326.0,12.625,356.0,6.625
30907,1.0,78.0,101.0,330.0,12.625,352.0,6.625
30908,1.0,78.0,101.0,330.0,12.5,351.0,6.625
30909,1.0,78.0,101.0,330.0,12.625,349.0,6.75
30910,1.0,78.0,101.0,332.0,12.625,345.0,6.75
30911,1.0,77.0,102.0,334.0,12.5,344.0,6.75
30912,1.0,77.0,102.0,338.0,12.5,342.0,6.75
30913,1.0,77.0,101.0,340.0,12.25,339.0,6.375
30914,1.0,78.0,101.0,342.0,12.25,337.0,6.375
30915,1.0,77.0,100.0,342.0,12.125,335.0,6.375
30916,1.0,78.0,99.0,346.0,12.125,332.0,6.375
30917,1.0,78.0,99.0,348.0,12.125,329.0,6.375
30918,1.0,77.0,99.0,348.0,12.125,328.0,6.125
30919,1.0,78.0,98.0,350.0,12.25,326.0,6.125
30920,1.0,78.0,97.0,350.0,12.25,326.0,6.125
30921,1.0,78.0,97.0,346.0,12.25,329.0,6.125
30922,0.0,78.0,97.0,344.0,12.25,330.0,6.125
30923,0.0,78.0,97.0,344.0,12.5,330.0,6.125
30924,1.0,78.0,96.0,338.0,12.25,336.0,6.125
30925,1.0,78.0,96.0,338.0,12.25,337.0,6.125
30926,1.0,78.0,97.0,334.0,12.375,340.0,6.375
30927,1.0,78.0,97.0,334.0,12.375,342.0,6.375
30928,1.0,78.0,97.0,334.0,12.375,341.0,6.375
30929,2.0,79.0,98.0,334.0,12.5,344.0,6.375
30930,2.0,79.0,99.0,332.0,12.5,342.0,6.375
30931,2.0,79.0,99.0,332.0,12.5,340.0,6.5
30932,3.0,79.0,99.0,330.0,12.625,342.0,6.5
30933,3.0,79.0,100.0,330.0,12.5,343.0,6.5
30934,3.0,79.0,100.0,328.0,12.5,338.0,6.375
30935,3.0,79.0,100.0,328.0,12.5,339.0,6.5
30936,3.0,79.0,100.0,328.0,12.5,342.0,6.5
30937,3.0,78.0,100.0,324.0,12.5,343.0,6.625
30938,3.0,78.0,100.0,322.0,12.5,345.0,6.625
30939,3.0,79.0,100.0,324.0,12.5,346.0,6.625
30940,3.0,79.0,101.0,324.0,12.625,348.0,6.625
30941,3.0,79.0,102.0,320.0,12.5,348.0,6.625
30942,4.0,79.0,102.0,324.0,12.25,347.0,6.625
30943,5.0,79.0,102.0,324.0,12.25,346.0,6.625
30944,6.0,79.0,102.0,320.0,12.375,349.0,6.625
30945,7.0,79.0,102.0,316.0,12.375,353.0,6.625
30946,7.0,79.0,102.0,314.0,12.625,355.0,6.75
30947,7.0,79.0,102.0,312.0,12.625,355.0,6.75
30948,6.0,79.0,102.0,306.0,12.625,358.0,6.75
30949,6.0,82.0,104.0,300.0,13.0,350.0,6.75
30950,6.0,80.0,104.0,300.0,12.875,349.0,6.875
30951,6.0,82.0,104.0,296.0,12.875,350.0,6.75
30952,7.0,82.0,105.0,294.0,12.875,356.0,6.875
30953,7.0,82.0,105.0,292.0,12.875,360.0,6.875
30954,8.0,81.0,106.0,288.0,13.0,367.0,7.25
30955,8.0,81.0,106.0,288.0,12.875,371.0,7.375
30956,7.0,81.0,106.0,286.0,12.875,371.0,7.375
30957,7.0,81.0,109.0,282.0,13.125,371.0,7.25
30958,7.0,81.0,109.0,282.0,13.125,371.0,7.25
30959,7.0,81.0,110.0,280.0,13.125,375.0,7.375
30960,7.0,81.0,110.0,282.0,13.0,376.0,7.125
30961,6.0,81.0,110.0,284.0,13.0,371.0,7.125
30962,6.0,80.0,110.0,284.0,13.0,369.0,7.25
30963,6.0,80.0,110.0,284.0,13.0,369.0,7.25
30964,6.0,80.0,110.0,286.0,13.0,363.0,7.25
30965,6.0,80.0,110.0,286.0,12.75,355.0,7.375
30966,6.0,80.0,110.0,286.0,12.75,355.0,7.375
30967,6.0,79.0,111.0,286.0,13.25,343.0,7.75
30968,6.0,79.0,111.0,286.0,13.25,343.0,7.75
30969,5.0,79.0,111.0,288.0,13.25,339.0,7.75
30970,5.0,78.0,113.0,296.0,13.0,319.0,7.625
30971,5.0,79.0,113.0,296.0,13.125,311.0,7.625
30972,5.0,79.0,112.0,296.0,12.75,308.0,7.375
30973,6.0,79.0,112.0,296.0,12.75,306.0,7.375
30974,6.0,79.0,113.0,296.0,12.625,306.0,7.375
30975,8.0,79.0,111.0,292.0,12.625,303.0,7.375
30976,10.0,79.0,110.0,290.0,12.75,308.0,7.375
30977,10.0,79.0,110.0,280.0,12.75,327.0,7.375
30978,11.0,80.0,110.0,280.0,13.125,330.0,7.25
30979,11.0,80.0,110.0,282.0,13.125,330.0,7.25
30980,10.0,80.0,110.0,284.0,13.25,325.0,7.5
30981,9.0,80.0,110.0,284.0,13.25,325.0,7.5
30982,9.0,80.0,110.0,284.0,13.0,321.0,7.25
30983,8.0,81.0,110.0,292.0,12.875,359.0,7.125
30984,8.0,81.0,110.0,292.0,12.625,370.0,6.75
30985,8.0,81.0,110.0,292.0,12.625,370.0,6.75
30986,7.0,82.0,107.0,300.0,12.5,383.0,6.625
30987,7.0,82.0,107.0,296.0,12.5,386.0,6.625
30988,6.0,83.0,105.0,292.0,12.625,388.0,6.625
30989,8.0,83.0,105.0,294.0,12.625,393.0,6.625
30990,8.0,82.0,104.0,296.0,12.375,394.0,6.375
30991,8.0,82.0,104.0,296.0,12.25,395.0,6.375
30992,9.0,82.0,104.0,302.0,12.25,399.0,6.375
30993,8.0,82.0,103.0,306.0,12.125,398.0,6.375
30994,8.0,82.0,103.0,308.0,12.125,403.0,6.375
30998,0.0,55.0,42.0,1072.0,0.0,122.0,0.0
30999,0.0,55.0,42.0,1026.0,0.0,137.0,0.0
31000,0.0,55.0,42.0,1026.0,0.0,154.0,0.0
31001,0.0,77.0,51.0,934.0,0.0,177.0,0.0
31002,1.0,77.0,51.0,934.0,0.0,205.0,0.0
31003,1.0,78.0,51.0,700.0,0.0,234.0,0.0
31004,1.0,77.0,52.0,582.0,0.0,265.0,11.25
31005,1.0,79.0,55.0,582.0,4.875,297.0,11.25
31006,2.0,79.0,56.0,434.0,6.75,311.0,6.25
31007,2.0,79.0,56.0,434.0,9.625,320.0,5.5
31008,2.0,79.0,58.0,290.0,14.625,334.0,5.5
31009,2.0,79.0,64.0,288.0,14.75,340.0,7.75
31010,2.0,80.0,65.0,288.0,15.0,343.0,7.625
31011,3.0,80.0,79.0,286.0,14.75,358.0,7.625
31012,3.0,79.0,108.0,286.0,14.875,384.0,7.75
31013,4.0,79.0,108.0,278.0,14.875,391.0,7.75
31014,4.0,80.0,113.0,276.0,14.875,400.0,7.75
31015,4.0,80.0,113.0,276.0,14.875,400.0,7.75
31016,3.0,80.0,114.0,276.0,14.625,406.0,7.75
31017,3.0,80.0,114.0,280.0,14.625,404.0,7.75
31018,3.0,80.0,114.0,280.0,14.625,404.0,7.75
31019,3.0,80.0,114.0,278.0,14.375,395.0,7.625
31020,3.0,80.0,114.0,278.0,14.375,385.0,7.625
31021,3.0,80.0,114.0,278.0,14.375,385.0,7.625
31022,3.0,79.0,114.0,278.0,14.5,369.0,7.875
31023,4.0,79.0,114.0,278.0,14.5,363.0,7.875
31024,4.0,80.0,115.0,276.0,14.625,363.0,8.0
31025,4.0,80.0,115.0,276.0,14.5,360.0,8.0
31026,4.0,80.0,115.0,276.0,14.375,360.0,8.0
31027,4.0,80.0,116.0,278.0,14.375,358.0,8.125
31028,4.0,80.0,116.0,278.0,14.375,361.0,8.125
31029,3.0,80.0,116.0,278.0,14.25,361.0,8.125
31030,3.0,80.0,116.0,278.0,14.25,362.0,8.125
31031,3.0,79.0,116.0,278.0,14.125,360.0,8.125
31032,3.0,80.0,117.0,276.0,14.0,360.0,8.125
31033,3.0,80.0,117.0,276.0,14.0,360.0,8.125
31034,5.0,80.0,117.0,276.0,13.875,349.0,8.0
31035,6.0,80.0,117.0,278.0,13.875,343.0,8.0
31036,9.0,80.0,117.0,274.0,14.125,353.0,8.0
31037,11.0,80.0,116.0,274.0,14.25,354.0,8.125
31038,11.0,80.0,116.0,274.0,14.375,354.0,8.125
31039,11.0,80.0,116.0,272.0,14.5,354.0,8.125
31040,11.0,80.0,116.0,272.0,14.5,353.0,8.125
31041,9.0,79.0,116.0,278.0,14.625,342.0,8.25
31042,7.0,78.0,117.0,280.0,14.625,335.0,8.125
31043,7.0,78.0,117.0,280.0,14.625,328.0,7.875
31044,6.0,79.0,117.0,292.0,14.375,327.0,7.875
31045,5.0,78.0,116.0,298.0,14.125,347.0,7.625
31046,5.0,78.0,116.0,300.0,14.125,368.0,7.625
31047,5.0,78.0,116.0,298.0,14.125,381.0,7.625
31048,5.0,80.0,115.0,298.0,14.25,381.0,7.25
31049,4.0,80.0,110.0,292.0,14.0,384.0,7.625
31050,4.0,80.0,111.0,288.0,14.0,384.0,7.625
31051,4.0,80.0,111.0,288.0,14.0,384.0,7.625
31052,4.0,80.0,111.0,280.0,14.25,386.0,7.875
31053,4.0,80.0,112.0,280.0,14.125,392.0,7.875
31054,4.0,80.0,112.0,278.0,14.0,397.0,7.875
31055,5.0,80.0,113.0,278.0,14.0,400.0,7.875
31056,5.0,80.0,113.0,278.0,14.0,402.0,7.875
31057,5.0,80.0,114.0,278.0,13.875,387.0,7.75
31058,5.0,80.0,114.0,278.0,13.875,387.0,7.75
31059,4.0,80.0,114.0,278.0,13.875,377.0,7.75
31060,4.0,80.0,114.0,276.0,14.0,379.0,7.5
31061,4.0,80.0,114.0,276.0,14.0,379.0,7.5
31062,5.0,80.0,114.0,276.0,14.0,379.0,7.5
31063,6.0,80.0,114.0,276.0,14.0,379.0,7.5
31064,7.0,80.0,113.0,280.0,13.875,371.0,7.625
31065,8.0,80.0,113.0,276.0,14.0,375.0,7.625
31066,8.0,80.0,113.0,276.0,14.0,375.0,7.625
31067,10.0,80.0,113.0,282.0,13.75,374.0,7.875
31068,10.0,79.0,113.0,282.0,13.875,371.0,7.875
31069,11.0,79.0,114.0,282.0,14.0,372.0,8.0
31070,11.0,79.0,114.0,282.0,14.0,371.0,8.0
31071,11.0,79.0,114.0,282.0,14.125,372.0,8.0
31072,10.0,79.0,114.0,280.0,14.125,372.0,8.0
31073,9.0,79.0,115.0,280.0,14.125,373.0,7.875
31074,7.0,79.0,115.0,282.0,14.125,373.0,7.875
31075,7.0,79.0,115.0,282.0,13.875,373.0,7.75
31076,6.0,79.0,115.0,286.0,13.875,374.0,7.75
31077,6.0,79.0,115.0,286.0,13.875,375.0,7.75
31078,6.0,80.0,114.0,286.0,13.625,377.0,7.625
31079,6.0,79.0,113.0,286.0,13.5,377.0,7.75
31080,7.0,79.0,113.0,284.0,13.625,379.0,7.75
31081,7.0,79.0,113.0,284.0,13.625,379.0,7.75
31082,7.0,80.0,113.0,284.0,14.0,383.0,7.875
31083,6.0,80.0,113.0,274.0,14.25,383.0,8.0
31084,6.0,80.0,113.0,274.0,14.25,386.0,8.0
31085,6.0,80.0,115.0,274.0,14.125,385.0,7.875
31086,6.0,80.0,115.0,274.0,14.125,385.0,7.875
31087,6.0,81.0,116.0,270.0,14.25,379.0,7.875
31088,6.0,81.0,116.0,272.0,14.0,372.0,7.875
31089,5.0,81.0,116.0,276.0,14.0,372.0,7.875
31090,5.0,80.0,116.0,280.0,13.625,367.0,7.875
31091,5.0,80.0,116.0,280.0,13.625,368.0,7.875
31092,5.0,80.0,115.0,280.0,13.75,373.0,7.875
31093,4.0,80.0,115.0,280.0,13.75,371.0,7.875
31094,3.0,79.0,115.0,280.0,13.5,369.0,8.125
31095,3.0,79.0,115.0,284.0,13.5,366.0,7.875
31096,3.0,79.0,115.0,286.0,13.5,363.0,7.875
31097,3.0,79.0,115.0,286.0,13.5,363.0,7.75
31098,3.0,79.0,114.0,292.0,13.5,353.0,7.75
31099,3.0,79.0,114.0,292.0,13.5,353.0,7.75
31100,3.0,79.0,113.0,300.0,13.375,358.0,7.5
31101,3.0,79.0,113.0,302.0,13.375,364.0,7.375
31102,3.0,79.0,112.0,302.0,13.375,368.0,7.375
31103,4.0,79.0,111.0,304.0,13.5,374.0,7.375
31104,4.0,79.0,111.0,304.0,13.5,374.0,7.375
31105,4.0,79.0,109.0,304.0,13.625,385.0,7.0
31106,5.0,79.0,109.0,304.0,13.625,387.0,7.0
31107,5.0,79.0,109.0,304.0,13.625,387.0,7.0
31108,4.0,78.0,107.0,308.0,13.875,382.0,7.0
31109,4.0,78.0,107.0,308.0,13.875,382.0,7.0
31110,4.0,78.0,107.0,308.0,13.875,382.0,7.0
31111,3.0,79.0,107.0,312.0,14.125,383.0,6.875
31112,3.0,79.0,106.0,314.0,14.25,383.0,6.875
31113,2.0,79.0,106.0,314.0,14.25,383.0,6.875
31114,3.0,80.0,105.0,314.0,14.5,392.0,6.5
31115,2.0,81.0,105.0,312.0,14.5,398.0,6.5
31116,2.0,80.0,104.0,312.0,14.625,398.0,6.625
31117,2.0,80.0,103.0,312.0,14.5,398.0,6.5
31118,2.0,80.0,102.0,312.0,14.375,397.0,6.5
31119,2.0,80.0,102.0,320.0,14.375,398.0,6.5
31120,2.0,79.0,102.0,320.0,14.125,398.0,6.5
31121,2.0,78.0,102.0,326.0,13.625,403.0,6.75
31122,2.0,78.0,102.0,326.0,13.5,399.0,6.75
31123,2.0,78.0,102.0,326.0,13.5,394.0,6.75
31124,3.0,77.0,102.0,332.0,13.5,394.0,6.75
31125,2.0,77.0,102.0,334.0,13.5,392.0,6.75
31126,3.0,78.0,102.0,330.0,13.75,391.0,6.625
31127,3.0,78.0,102.0,330.0,13.75,391.0,6.625
31128,3.0,79.0,102.0,330.0,14.25,385.0,6.5
31129,2.0,80.0,102.0,330.0,14.375,385.0,6.375
31130,2.0,80.0,102.0,328.0,14.375,386.0,6.375
31131,2.0,80.0,100.0,328.0,14.375,385.0,6.25
31132,2.0,80.0,100.0,328.0,14.375,385.0,6.25
31133,2.0,80.0,100.0,328.0,14.375,388.0,6.25
31134,2.0,79.0,100.0,328.0,14.125,390.0,6.375
31135,3.0,79.0,100.0,328.0,14.125,391.0,6.375
31136,3.0,79.0,100.0,328.0,14.0,390.0,6.375
31137,3.0,79.0,100.0,328.0,14.0,388.0,6.375
31138,2.0,79.0,100.0,328.0,14.0,388.0,6.375
31139,2.0,79.0,100.0,330.0,14.0,390.0,6.25
31140,2.0,79.0,100.0,330.0,14.0,390.0,6.25
31141,2.0,79.0,99.0,332.0,13.75,390.0,6.25
31142,2.0,79.0,99.0,332.0,13.625,392.0,6.5
31143,2.0,79.0,99.0,334.0,13.625,392.0,6.5
31144,2.0,78.0,99.0,334.0,13.625,390.0,6.375
31145,2.0,78.0,99.0,334.0,13.625,390.0,6.375
31146,2.0,78.0,99.0,334.0,13.625,387.0,6.5
31147,2.0,79.0,100.0,334.0,13.875,388.0,6.375
31148,2.0,79.0,100.0,334.0,13.875,388.0,6.375
31149,3.0,80.0,100.0,330.0,14.25,384.0,6.25
31150,3.0,80.0,99.0,330.0,14.375,382.0,6.25
31151,2.0,80.0,99.0,332.0,14.375,378.0,6.25
31152,2.0,80.0,99.0,330.0,14.625,374.0,6.25
31153,2.0,80.0,99.0,330.0,14.75,371.0,6.125
31154,2.0,80.0,98.0,332.0,14.75,366.0,6.125
31155,2.0,80.0,98.0,336.0,14.75,364.0,6.125
31156,2.0,80.0,98.0,336.0,14.625,360.0,6.125
31157,2.0,80.0,98.0,336.0,14.75,358.0,5.875
31158,2.0,81.0,98.0,336.0,14.75,360.0,5.875
31159,2.0,81.0,98.0,336.0,14.75,360.0,5.875
31160,2.0,81.0,97.0,336.0,14.625,361.0,5.75
31161,2.0,81.0,96.0,336.0,14.5,361.0,5.75
31162,2.0,81.0,95.0,332.0,14.375,366.0,5.75
31163,2.0,81.0,95.0,332.0,14.25,367.0,5.875
31164,2.0,80.0,95.0,332.0,14.25,368.0,5.875
31165,2.0,80.0,95.0,332.0,14.25,370.0,5.875
31166,2.0,80.0,95.0,330.0,14.25,370.0,5.875
31167,2.0,80.0,96.0,330.0,14.0,373.0,6.0
31168,1.0,80.0,96.0,330.0,14.0,373.0,6.0
31169,1.0,79.0,96.0,332.0,13.75,374.0,6.25
31170,1.0,79.0,97.0,334.0,13.625,375.0,6.25
31171,1.0,78.0,98.0,334.0,13.5,375.0,6.25
31172,2.0,78.0,98.0,338.0,13.375,365.0,6.5
31173,1.0,78.0,98.0,338.0,13.375,365.0,6.5
31174,1.0,78.0,98.0,336.0,13.5,350.0,6.5
31175,1.0,78.0,99.0,338.0,13.5,349.0,6.5
31176,1.0,78.0,99.0,338.0,13.375,351.0,6.5
31177,1.0,78.0,100.0,336.0,13.375,359.0,6.5
31178,1.0,78.0,100.0,336.0,13.375,359.0,6.5
31179,1.0,78.0,100.0,332.0,13.125,370.0,6.375
31180,1.0,78.0,100.0,330.0,13.0,374.0,6.375
31181,1.0,79.0,100.0,330.0,12.875,375.0,6.375
31182,1.0,79.0,100.0,326.0,12.875,376.0,6.375
31183,1.0,79.0,100.0,324.0,12.875,378.0,6.375
31184,1.0,79.0,100.0,324.0,12.875,378.0,6.375
31185,1.0,79.0,100.0,318.0,13.0,378.0,6.5
31186,1.0,79.0,101.0,318.0,13.0,379.0,6.625
31187,1.0,79.0,101.0,314.0,13.0,364.0,6.75
31188,1.0,79.0,101.0,310.0,13.0,352.0,6.75
31189,1.0,79.0,101.0,310.0,13.125,352.0,6.75
31190,1.0,79.0,103.0,308.0,13.25,339.0,6.875
31191,1.0,79.0,103.0,308.0,13.25,339.0,6.875
31192,1.0,79.0,104.0,312.0,13.125,324.0,6.875
31193,1.0,79.0,104.0,314.0,13.125,319.0,7.125
31194,1.0,78.0,105.0,314.0,13.125,319.0,7.125
31195,2.0,78.0,106.0,314.0,12.875,316.0,7.25
31196,2.0,78.0,106.0,314.0,12.75,312.0,7.25
31197,2.0,78.0,106.0,314.0,12.75,310.0,7.25
31198,2.0,78.0,107.0,314.0,12.5,306.0,7.375
31199,2.0,78.0,107.0,314.0,12.5,303.0,7.25
31200,2.0,78.0,107.0,312.0,12.5,300.0,7.25
31201,2.0,78.0,107.0,312.0,12.5,295.0,7.25
31202,2.0,78.0,108.0,314.0,12.5,293.0,7.375
31203,2.0,78.0,108.0,314.0,12.375,292.0,7.375
31204,3.0,78.0,108.0,312.0,12.375,293.0,7.375
31205,2.0,78.0,108.0,310.0,12.625,294.0,7.25
31206,3.0,78.0,108.0,310.0,12.75,296.0,7.375
31207,3.0,78.0,108.0,308.0,12.75,300.0,7.375
31208,3.0,78.0,108.0,306.0,13.0,300.0,7.375
31209,3.0,78.0,108.0,306.0,13.0,301.0,7.375
31210,3.0,79.0,108.0,306.0,13.0,303.0,7.125
31211,3.0,79.0,108.0,306.0,12.875,306.0,7.125
31212,3.0,78.0,108.0,306.0,12.875,309.0,7.0
31213,3.0,78.0,107.0,316.0,13.0,313.0,6.875
31214,3.0,78.0,107.0,318.0,13.0,318.0,6.875
31215,3.0,78.0,106.0,322.0,12.75,326.0,6.75
31216,3.0,78.0,105.0,324.0,12.75,332.0,6.875
31217,3.0,78.0,105.0,324.0,12.75,336.0,6.875
31218,3.0,78.0,103.0,324.0,12.875,337.0,6.75
31219,3.0,78.0,103.0,318.0,12.875,343.0,6.75
31220,3.0,79.0,103.0,320.0,12.75,345.0,6.75
31221,3.0,79.0,103.0,318.0,12.875,345.0,6.75
31222,3.0,79.0,103.0,316.0,12.875,348.0,6.75
31223,2.0,79.0,103.0,314.0,12.875,353.0,6.75
31224,2.0,79.0,103.0,314.0,13.125,353.0,6.625
31225,2.0,80.0,103.0,314.0,13.375,359.0,6.625
31226,2.0,80.0,103.0,316.0,13.375,352.0,6.625
31227,2.0,80.0,103.0,316.0,13.375,351.0,6.625
31228,2.0,80.0,103.0,316.0,13.5,351.0,6.5
31229,2.0,80.0,103.0,318.0,13.5,351.0,6.5
31230,2.0,80.0,103.0,318.0,13.375,351.0,6.5
31231,2.0,80.0,102.0,318.0,13.5,350.0,6.625
31232,2.0,80.0,102.0,318.0,13.5,352.0,6.625
31233,2.0,80.0,102.0,318.0,13.5,354.0,6.625
31234,2.0,80.0,102.0,318.0,13.5,356.0,6.625
31235,2.0,80.0,102.0,318.0,13.5,358.0,6.625
31236,2.0,80.0,102.0,316.0,13.5,360.0,6.75
31237,2.0,80.0,103.0,316.0,13.5,359.0,6.625
31238,2.0,80.0,103.0,316.0,13.5,360.0,6.625
31239,2.0,80.0,103.0,318.0,13.375,358.0,6.625
31240,2.0,80.0,103.0,320.0,13.375,355.0,6.625
31241,2.0,79.0,102.0,320.0,13.375,352.0,6.625
31242,2.0,79.0,102.0,320.0,13.375,350.0,6.625
31243,2.0,79.0,102.0,320.0,13.25,349.0,6.5
31244,2.0,79.0,102.0,326.0,13.25,348.0,6.5
31245,2.0,78.0,102.0,326.0,13.375,344.0,6.625
31246,2.0,78.0,102.0,332.0,13.375,341.0,6.625
31247,2.0,78.0,102.0,334.0,13.375,340.0,6.625
31248,2.0,77.0,102.0,338.0,13.375,337.0,6.5
31249,2.0,77.0,101.0,342.0,13.5,334.0,6.625
31250,2.0,77.0,101.0,342.0,13.625,352.0,6.625
31251,2.0,77.0,100.0,344.0,13.625,368.0,6.5
31252,2.0,77.0,100.0,344.0,13.625,368.0,6.5
31253,2.0,77.0,100.0,344.0,13.875,386.0,6.5
31254,2.0,77.0,100.0,342.0,13.875,388.0,6.625
31255,2.0,77.0,100.0,342.0,13.875,386.0,6.625
31256,2.0,77.0,100.0,338.0,13.75,378.0,6.625
31257,2.0,77.0,100.0,336.0,13.75,376.0,6.625
31258,3.0,77.0,100.0,330.0,13.75,379.0,6.625
31259,2.0,78.0,101.0,328.0,13.25,367.0,6.75
31260,3.0,78.0,101.0,324.0,13.25,362.0,6.75
31261,3.0,78.0,101.0,320.0,13.125,360.0,6.875
31262,3.0,78.0,102.0,316.0,13.0,358.0,7.0
31263,3.0,78.0,102.0,316.0,13.0,358.0,7.0
31264,4.0,78.0,104.0,310.0,13.0,349.0,7.0
31265,4.0,78.0,105.0,310.0,13.0,336.0,7.125
31266,3.0,78.0,105.0,310.0,13.0,328.0,7.25
31267,3.0,78.0,106.0,310.0,13.0,327.0,7.125
31268,3.0,78.0,106.0,310.0,13.0,326.0,7.125
31269,2.0,78.0,107.0,314.0,13.0,327.0,7.0
31270,2.0,78.0,107.0,314.0,13.0,327.0,7.0
31271,2.0,78.0,107.0,320.0,13.0,337.0,7.0
31272,1.0,78.0,107.0,320.0,12.625,334.0,7.0
31273,1.0,78.0,107.0,322.0,12.625,331.0,7.0
31274,2.0,78.0,105.0,320.0,12.75,334.0,7.0
31275,2.0,78.0,105.0,320.0,12.75,334.0,7.0
