,autocorr_bike
5812,-0.09840584469302541
5813,-0.04419919044825684
5814,-0.07803406259419679
5815,-0.06386118274484164
5816,-0.07886892665807048
5817,-0.04595643170844729
5818,-0.06277348860004386
5819,-0.06034277904817497
5820,-0.049342327886572564
5821,-0.0812143230193676
5822,-0.08880246569056344
5823,-0.06640418084329841
5824,-0.06773875360870808
5825,-0.04409090167981995
5826,-0.043349664589307633
5827,-0.062467434858341456
5828,-0.08255183360693182
5829,-0.07694652286726712
5830,-0.058816258346530106
5831,-0.10415541933446572
5832,-0.10233220024961198
5833,-0.066671706412863
5834,-0.10074275731572581
5835,-0.06731932539212349
5836,-0.04338773726035847
5837,-0.050875513614680526
5838,-0.05185888456196218
5839,-0.09451746981009314
5840,-0.07307320444855192
5841,-0.05305995039943735
5842,-0.06988891689114543
5843,-0.07851637986678067
5844,-0.0655125240156124
5845,-0.06681704408495315
5846,-0.07841503259227399
5847,-0.07671651527529008
5848,-0.10715132930170694
5849,-0.04979735951414967
5850,-0.0875825865619388
5851,-0.0579083044507173
5852,-0.07795887749308517
5853,-0.06782029969902766
5854,-0.08083447688409255
5855,-0.07128369107315716
5856,-0.04635021679009984
5857,-0.08635583974276757
5858,-0.07003033749627716
5859,-0.07136077096563749
5860,-0.04419203567508839
5861,-0.09112446333752174
5862,-0.07128242405657881
5863,-0.10441591710507328
5864,-0.06158965151660883
5865,-0.0681780393957477
5866,-0.07822376268783612
5867,-0.08973983321248746
5868,-0.06779643961574461
5869,-0.06821793065280086
5870,-0.04349408603481971
5871,-0.10822520934107101
5872,-0.05969569186311129
5873,-0.07917061078759197
5874,-0.07794100710075746
5875,-0.06779447585968996
5876,-0.09660109201208504
5877,-0.06978290426811795
5878,-0.05970941388523292
5879,-0.06333469750344854
5880,-0.06394357695438153
5881,-0.0656828160075077
5882,-0.07717549731972724
5883,-0.07094717806601152
5884,-0.02470753004499507
5885,-0.08034985675729585
5886,-0.06102453407017654
5887,-0.04588027066023083
5888,-0.03904351602805843
5889,-0.06344009113336417
5890,-0.07381520365304882
5891,-0.07063157751646844
5892,-0.030615734690819463
5893,-0.08238755284523168
5894,-0.05802870681412795
5895,-0.047623938707885755
5896,-0.05979942736092522
5897,-0.0685207378261836
5898,-0.0670282231476322
5899,-0.10879373437091763
5900,-0.04700873110763704
5901,-0.06047501125819679
5902,-0.08751811211332976
5903,-0.05404849366163765
5904,-0.0657934251880288
5905,-0.05682415672356267
5906,-0.06287717264351494
5907,-0.10325974625110133
5908,-0.07377432831432297
5909,-0.09213963322040143
5910,-0.07228305796330292
5911,-0.007870532021734265
5912,-0.0691026442773835
5913,-0.1058404754784244
5914,-0.05684741523633334
5915,-0.08766350633803492
5916,-0.02676936345875012
5917,-0.03825786300699036
5918,-0.045496791890029954
5919,-0.06714194280423279
5920,-0.0642228467491999
5921,-0.054517409989904675
5922,-0.041868998768493045
5923,-0.04526743064890618
5924,-0.014093544882739365
5925,-0.07563147401060491
5926,-0.10542927705018518
5927,-0.06224401943268824
5928,-0.08676806070268099
5929,-0.07199289801622372
5930,-0.044397726315356496
5931,-0.052570749262225866
5932,-0.05525220171654328
5933,-0.06846729600542649
5934,-0.09662437711301188
5935,-0.05881685602890117
5936,-0.07892950258653672
5937,-0.04894852106642905
5938,-0.06747243174684597
5939,-0.08340604952520926
5940,-0.04637916065860782
5941,-0.055318671348060074
5942,-0.057649309504110444
5943,-0.06238297822500462
5944,-0.06777989647784394
5945,-0.05336401247894613
5946,-0.06460682178107288
5947,-0.08341566042065153
5948,-0.06686164620572103
5949,-0.04966082285623601
5950,-0.0385334987538438
5951,-0.074641821193302
5952,-0.06945155086037268
5953,-0.10217773266538727
5954,-0.05682066245489944
5955,-0.05570247338234546
5956,-0.038481191107596596
5957,-0.055328116225191286
5958,-0.06056735105404628
5959,-0.07378869874561755
5960,-0.045530890643544854
5961,-0.059710482052749
5962,-0.04790576128924019
5963,-0.10219534508405127
5964,-0.061090388306071344
5965,-0.08735773544715074
5966,-0.050394929359753496
5967,-0.06405423421477058
5968,-0.021694790710904344
5969,-0.06909217319614017
5970,-0.08133672664741842
5971,-0.07032317678366554
5972,-0.05306897257332931
5973,-0.024491059794849918
5974,-0.08545195990559523
5975,-0.048017329807722636
5976,-0.07569414109525985
5977,-0.0596277157826838
5978,-0.08487864079631521
5979,-0.056522023092426404
5980,-0.022105641862545176
5981,-0.04806022331636665
5982,-0.036659350005799424
5983,-0.051543520205547484
5984,-0.0516433697579817
5985,-0.05410477728739692
5986,-0.05807931583457594
5987,-0.05881869790718852
5988,-0.07443952743720597
5989,-0.0557428110681572
5990,-0.053336024232090246
5991,-0.07123426153585004
5992,-0.05707318909815018
5993,-0.013101599270668465
5994,-0.06532482365109929
5995,-0.053808598152869765
5996,-0.051998151297954695
5997,-0.054233076029708734
5998,-0.022347990457290936
5999,-0.04344694539865595
6000,-0.06424676553116132
6001,-0.04403726717764817
6002,-0.07031379800858387
6003,-0.09831376768211662
6004,-0.10360232370314218
6005,-0.06597241279203243
6006,-0.05434083510614052
6007,-0.06152103216915212
6008,-0.06490667323990695
6009,-0.026352794212020157
6010,-0.043390182687046114
6011,-0.04536590838958712
6012,-0.05066477482773615
6013,-0.051259079815951854
6014,-0.02067271928122232
6015,-0.041750517230724656
6016,-0.07446966793908368
6017,-0.04141108994597233
6018,-0.03794409521953394
6019,-0.034666457030101856
6020,-0.05860731939586531
6021,-0.06661874390645584
6022,-0.06432636700085528
6023,-0.08019981701230822
6024,-0.07525396421471595
6025,-0.06509603431581956
6026,-0.03114702725362627
6027,-0.056475052794120933
6028,-0.05907591969707149
6029,-0.058348662518256704
6030,-0.036686155791714165
6031,-0.06632110891820421
6032,-0.06233694504906355
6033,-0.03630638080557714
6034,-0.05401546594924378
6035,-0.05320766568699217
6036,-0.061159106900743804
6037,-0.05940987358551434
6038,-0.03745311453493563
6039,-0.025231939978897455
6040,-0.01744700785561848
6041,-0.05048074771797844
6042,-0.030249497821583076
6043,-0.037784689619718266
6044,-0.1047361066423919
6045,-0.02874048996051983
6046,-0.1040165117570254
6047,-0.034916581409231956
6048,-0.08783189900879533
6049,-0.08750188684693448
6050,-0.032708036497186024
6051,-0.06007386575052392
6052,-0.03599002478131943
6053,-0.06055551740520992
6054,-0.043967864608373694
6055,-0.053879395877365746
6056,-0.05203461237394609
6057,-0.05553369855688283
6058,-0.07769390848851784
6059,-0.061271032587094224
6060,-0.0446869046284456
6061,-0.06611936951373701
6062,-0.03082184509308636
6063,-0.06655625068037313
6064,-0.07470848690264456
6065,-0.08001551381896209
6066,-0.041074517048296705
6067,-0.03319588076465816
6068,-0.053618259206804166
6069,-0.058259533637554144
6070,-0.029249464549438806
6071,-0.06013025288820603
6072,-0.06898110248398322
6073,-0.06382371294583408
6074,-0.07464486082551881
6075,-0.06331944639089693
6076,-0.07032389788845844
6077,-0.03846462220048075
6078,-0.034336937962001
6079,-0.06741696654090706
6080,-0.011448661606426914
6081,-0.07107941041130499
6082,-0.06483534749967512
6083,-0.006271191672806162
6084,-0.047750914961348194
6085,-0.037877789599191955
6086,-0.05902061391221756
6087,-0.05304792638159708
6088,-0.04667040932715462
6089,-0.07046929078604063
6090,-0.061450577706982146
6091,-0.0605887197512454
6092,-0.0544932985758843
6093,-0.040354613372893276
6094,-0.018048640534158476
6095,-0.05046330680160354
6096,-0.060474896494977476
6097,-0.07000627874307508
6098,-0.07376302847413178
6099,-0.06414254217313074
6100,-0.08258373727006832
6101,-0.05762539535976675
6102,-0.014560368433388001
6103,-0.07581513334830817
6104,-0.07984543096041737
6105,-0.051617062423674344
6106,-0.07356505745499571
6107,-0.056787493383818013
6108,-0.05463820420551957
6109,-0.05424294139638024
6110,-0.03271149070172986
6111,-0.045152349505055825
6112,-0.049615440445750655
6113,-0.03498441125937122
6114,-0.0663111314425595
6115,-0.04417729439522754
6116,-0.06883212627254988
6117,-0.07143598716456344
6118,-0.055861270143549205
6119,-0.05122597071948775
6120,-0.03534779379637062
6121,-0.06312308555926603
6122,-0.058501910703288654
6123,-0.04784548826101771
6124,-0.04015930336478211
6125,-0.06462830354328583
6126,-0.019227835089735506
6127,-0.047913831704028624
6128,-0.014148441372681508
6129,-0.042036748259968205
6130,-0.06160412119511956
6131,-0.07826681246976085
6132,-0.056917092664441414
6133,-0.042592781466667416
6134,-0.06061940861259112
6135,-0.07006569574600789
6136,-0.06675355634484244
6137,-0.0391354041853695
6138,-0.0411309942621548
6139,-0.05085402896972272
6140,-0.016704575932309403
6141,-0.08943189685567712
6142,-0.07165187066190658
6143,-0.06261310873853299
6144,-0.043348383806114915
6145,-0.07475072742847715
6146,-0.033586462859168734
6147,-0.04282088412557182
6148,-0.04435174233618714
6149,-0.04086295625318193
6150,-0.05267426515411862
6151,-0.09355537377300921
6152,-0.03236871842769458
6153,-0.08782892407655782
6154,-0.0179792317149765
6155,-0.06456412705385589
6156,-0.05060292992856699
6157,-0.060057990670891494
6158,-0.010217980557272518
6159,-0.03274570928200404
6160,-0.05604324621059358
6161,-0.01612192770720163
6162,-0.039774605354423585
6163,-0.07071853288807625
6164,-0.054700710794229813
6165,-0.05593143221826257
6166,-0.03539836407068188
6167,-0.06459271507796276
6168,-0.03606687196299732
6169,-0.05940290872435146
6170,-0.07682610241769514
6171,-0.08391122174823747
6172,-0.024123125581237345
6173,-0.04795782077631748
6174,-0.0687948494510918
6175,-0.04364518288065419
6176,-0.005572660586398509
6177,-0.0782703176606813
6178,-0.07311075429536681
6179,-0.04719810491369192
6180,-0.045538271899543674
6181,-0.048609076971454425
6182,-0.02454778647306485
6183,-0.05698430514472588
6184,-0.053836736934937124
6185,-0.034614672365298
6186,-0.06932492798900484
6187,-0.07090326401820557
6188,-0.0530454631191834
6189,-0.07447140917722417
6190,-0.040315396171753
6191,-0.0454201098510543
6192,-0.06282741655722049
6193,-0.08937150994532801
6194,-0.02081213795266893
6195,-0.07784789849498563
6196,-0.04150047660108705
6197,-0.0234464499773857
6198,-0.06687447581635571
6199,-0.08761587202132501
6200,-0.05504779331089435
6201,-0.028905505233512253
6202,-0.045027309026562
6203,-0.05182059272370815
6204,-0.02522534037812664
6205,-0.06636835535676643
6206,-0.024757277733490436
6207,-0.024489216991598176
6208,-0.04100242513410811
6209,-0.01155109832811445
6210,-0.02831612536988179
6211,-0.05482038782104443
6212,-0.048040970202824725
6213,-0.031578304505263104
6214,-0.054965529720583925
6215,-0.009413732107071035
6216,-0.049014832101285905
6217,-0.012400953143517612
6218,-0.023345264655733892
6219,-0.06598456017379838
6220,-0.02906771367649007
6221,-0.04939968851270921
6222,-0.070120851403293
6223,-0.04848212539041153
6224,-0.0023152514758927635
6225,-0.015366430172068327
6226,-0.008180646221810547
6227,-0.024830013183423115
6228,-0.008316814630563867
6229,-0.05299752230839611
6230,-0.036059445387399504
6231,-0.01103431469448076
6232,-0.03332055617104341
6233,-0.015106467919279196
6234,-0.06826657464856707
6235,-0.0476656108979445
6236,-0.0954473878699493
6237,-0.08085372913482197
6238,-0.06998908908614601
6239,-0.09103669101031558
6240,-0.02593979968574689
6241,-0.03271965688140812
6242,-0.06847351676199043
6243,-0.032840061725405316
6244,-0.03386500612188343
6245,-0.061893758434954385
6246,-0.04022018350416316
6247,-0.0304270080015465
6248,-0.05749296589286414
6249,-0.059389685320184474
6250,-0.0042743779558846165
6251,0.011003298456066506
6252,-0.05543724264027763
6253,-0.040186136554137615
6254,-0.08097448326986537
6255,-0.07403221573855549
6256,-0.03719931639469597
6257,-0.02877405149618289
6258,-0.030776774858080544
6259,-0.03680299749558948
6260,-0.0662778677600517
6261,-0.04037251622671789
6262,-0.05265923767821244
6263,-0.03148915854379525
6264,-0.046892588104674296
6265,-0.0851491680343406
6266,-0.04005205729443682
6267,-0.05477932176416819
6268,-0.05182395942406219
6269,-0.04706465497160656
6270,0.005479259046599605
6271,-0.0807208865835779
6272,-0.0589778580075639
6273,-0.037299648763914436
6274,-0.044871597882562876
6275,-0.02308795802139064
6276,-0.02917045066611166
6277,-0.03695840494782348
6278,-0.05739494909886076
6279,-0.03405392000128012
6280,-0.03852793714408299
6281,-0.06263265405490476
6282,-0.07440333309096393
6283,-0.0673986642450521
6284,-0.03215935937502413
6285,-0.013999985742537035
6286,-0.07029533385127348
6287,0.00266922191898444
6288,-0.012904377964413516
6289,-0.0674954323042333
6290,-0.0718368353729628
6291,-0.048706400758742815
6292,-0.0383695893031922
6293,-0.016319617127694412
6294,-0.024854645999500973
6295,-0.0679869211927804
6296,-0.013386179156226974
6297,-0.05983555004070746
6298,-0.05257514595612112
6299,-0.019063421878985225
6300,-0.08941594146683463
6301,-0.05294519270429874
6302,-0.006034093532361761
6303,-0.02218660694727193
6304,0.0022272602684780597
6305,-0.0640561906277782
6306,-0.07956818679738377
6307,-0.007154604642085742
6308,-0.01767038687130988
6309,-0.0033155929896760026
6310,-0.047339158554742355
6311,-0.023590653650453063
6312,-0.049723151842644746
6313,-0.061576300944462994
6314,-0.05183521501220244
6315,-0.06432656420289619
6316,-0.032336929222502545
6317,-0.04761022510184323
6318,-0.03161870658212319
6319,-0.04330496733613542
6320,-0.04398276825604385
6321,-0.04399469459508583
6322,-0.04930885612363857
6323,-0.06713083296927493
6324,-0.06652040373868914
6325,-0.06016338542319454
6326,-0.027562590481211773
6327,-0.050769212861591285
6328,-0.045176797774287486
6329,-0.05304170925359915
6330,-0.036733406518747354
6331,-0.07857437794510118
6332,-0.04342709577083035
6333,-0.03308747745053308
6334,-0.06549865869347492
6335,-0.049627288583258156
6336,-0.0280479101753895
6337,-0.03345753695627286
6338,-0.04248074928145332
6339,-0.03664161940922522
6340,-0.03208374698423888
6341,-0.05508288963849716
6342,-0.027131143926360714
6343,-0.02621883539694017
6344,-0.04293743172002075
6345,-0.025720924433148107
6346,-0.04581471124850762
6347,0.0033519207318681095
6348,-0.0158906110255625
6349,-0.08054488064979357
6350,-0.05098625861872683
6351,-0.03160150737210332
6352,-0.033813614881357555
6353,-0.07871539202290233
6354,-0.06615843150731614
6355,-0.03289190531373068
6356,-0.03530087423949066
6357,-0.02809311446259529
6358,-0.012184004960984936
6359,-0.04374977446773722
6360,-0.08928792823141475
6361,-0.04755395372729232
6362,-0.04805873631912804
6363,-0.025350474069632388
6364,-0.04394730351293327
6365,-0.03804993285611755
6366,-0.07105894974762006
6367,-0.014377722401478827
6368,-0.04427216121570954
6369,-0.07430583511972028
6370,-0.034287141634271975
6371,-0.02500818242610225
6372,-0.06386589855876144
6373,-0.03563931102083158
6374,-0.04738963332008322
6375,-0.09278912531103481
6376,-0.07763951359615895
6377,-0.04789762254042248
6378,-0.03331335319918736
6379,-0.024392382715204056
6380,-0.012914532300195108
6381,-0.05031122689228845
6382,-0.014636587253490553
6383,-0.04064834248515863
6384,-0.03917056683255315
6385,-0.0399047412752531
6386,-0.02101778715965107
6387,-0.022887795586141922
6388,-0.053463853966275725
6389,-0.019389307721718006
6390,-0.04070959887848093
6391,-0.0015491915476172054
6392,-0.05194703149243161
6393,-0.06108811621149397
6394,-0.006095396508425643
6395,-0.033784999932743726
6396,-0.03179306903334089
6397,-0.001524127078447015
6398,-0.03877631790319816
6399,-0.08638210379203191
6400,-0.03667511783343511
6401,-0.0525094336474196
6402,-0.06897245796793111
6403,-0.037067508021269
6404,-0.01069937416517546
6405,-0.04480451619882289
6406,-0.06502858002498428
6407,-0.058291577251823434
6408,-0.03418881549269417
6409,-0.022989064989981055
6410,-0.02823530968152679
6411,-0.04919000637326982
6412,-0.031205515676405785
6413,-0.03449685803578131
6414,-0.0685471421208879
6415,-0.05871413568132656
6416,-0.061583426444153856
6417,-0.0629210741531179
6418,-0.01633940800382997
6419,-0.058377751788972046
6420,-0.02881236408581167
6421,-0.020369550642360654
6422,-0.03352714468118533
6423,-0.061815731715295766
6424,-0.060116374329572564
6425,-0.04521647006156057
6426,0.001127933071467599
6427,-0.03390704030753869
6428,-0.018463338177609402
6429,-0.0687540448063336
6430,-0.05731137243569185
6431,-0.033716840320005693
6432,-0.03400801453257591
6433,-0.04287350096584214
6434,-0.014509852165297512
6435,-0.04601949233985567
6436,-0.05619653708839864
6437,-0.03214477931316498
6438,-0.05536654947331648
6439,-0.02312605908482625
6440,-0.040130257545456696
6441,-0.05522988082517876
6442,-0.0670482632907013
6443,-0.04324032982690808
6444,-0.06202034601326394
6445,-0.024869371163777004
6446,-0.07243503813001619
6447,-0.04258636411861188
6448,-0.05661971057534529
6449,-0.04052224916869686
6450,-0.03487391045323427
6451,-0.01305650858773467
6452,-0.06211542229065126
6453,-0.04856270427691646
6454,-0.06706219987896815
6455,-0.04700845796711673
6456,-0.004478272150799968
6457,-0.051977928028389735
6458,-0.017312883797296803
6459,-0.046525192103341634
6460,-0.011509929452124248
6461,-0.06475295746892717
6462,-0.03803599867166127
6463,-0.07101016664525336
6464,-0.04518734755245121
6465,-0.05325377201372358
6466,-0.046829923774804605
6467,-0.04521949290731893
6468,-0.03916066581636517
6469,-0.03176506640383717
6470,-0.02992143086164941
6471,-0.06073467263067404
6472,-0.011351174184530194
6473,-0.046565396733209606
6474,0.010272510732070212
6475,-0.06290043547034888
6476,-0.01324051724938845
6477,-0.048210833205012925
6478,-0.030347269938742767
6479,-0.03375972419878309
6480,-0.04909277776408543
6481,-0.03998089270091489
6482,-0.04244439044875845
6483,-0.031422989326452114
6484,-0.06455683008112342
6485,-0.035646206286650425
6486,-0.024012843620576915
6487,-0.036142822578160066
6488,-0.04740953336212394
6489,0.0030225526870530308
6490,-0.034336770126665236
6491,0.014444341966797213
6492,-0.03942948610208389
6493,-0.04980847382037838
6494,-0.04530775526639688
6495,-0.016677015037278503
6496,-0.031872146037261254
6497,-0.056045723369408995
6498,-0.005931323978875482
6499,-0.015147848994163804
6500,-0.05177055229129751
6501,-0.025365969007182958
6502,-0.07187997475395738
6503,-0.03961955894357354
6504,-0.030605704461128598
6505,-0.053637155920235505
6506,-0.019914384810860275
6507,-0.03152881371557148
6508,-0.01993780484690769
6509,-0.035360340994905246
6510,-0.05278413056639165
6511,-0.04612082557720501
6512,-0.0346996366706379
6513,-0.05506399993907442
6514,-0.04904182665305489
6515,-0.018369407512483588
6516,-0.07655871116538966
6517,-0.0034671377979554924
6518,-0.04524015257361777
6519,-0.025247089370958885
6520,-0.011868700882634642
6521,-0.0027747120705788704
6522,-0.05433636705654439
6523,-0.029341822563065025
6524,-0.029760462940321693
6525,-0.033496199008779426
6526,-0.05501662957539311
6527,-0.0396573045867029
6528,-0.053043429173687234
6529,0.008115306161917133
6530,-0.05387435699130154
6531,-0.029835370118884
6532,-0.0270201254052278
6533,-0.04859547496803139
6534,-0.057026344605968726
6535,-0.012880178408233547
6536,-0.05633296835886835
6537,-0.01965984398454409
6538,-0.04798286985561618
6539,-0.05099865241575716
6540,-0.05529624716047556
6541,-0.02769351085958235
6542,-0.04779752713757386
6543,-0.04574024340243563
6544,-0.020416410542693844
6545,-0.006748585859016841
6546,-0.04767965268902807
6547,-0.04691647958556255
6548,-0.07996764324331622
6549,-0.06727804874681474
6550,-0.05594031463113279
6551,-0.006519464313455682
6552,-0.059258566546093426
6553,-0.016521475647832237
6554,-0.03821277194931782
6555,-0.012699642273096107
6556,-0.03148675060375735
6557,-0.04778817516086739
6558,-0.017423274263957057
6559,-0.009945490117074208
6560,-0.037785357021737194
6561,-0.02687631542515316
6562,-0.0069855680827784475
6563,-0.02939226718845954
6564,-0.05199910437686869
6565,-0.03154381226166266
6566,-0.057807345251781536
6567,-0.028245729231651428
6568,-0.009510863390260318
6569,-0.03395243459449369
6570,-0.03922088072355506
6571,-0.01954064425580361
6572,-0.03513517419306327
6573,-0.022128141209884034
6574,-0.049438313586748356
6575,-0.03015021934874019
6576,-0.03194337276608818
6577,-0.03614082680481075
6578,-0.0038397598955847287
6579,-0.0213751910193521
6580,-0.047321919887497205
6581,-0.04383079674122075
6582,0.005702740901512818
6583,-0.047022994550165925
6584,-0.015053470788859661
6585,-0.050891913514717196
6586,-0.039678489665676074
6587,-0.06790547431311728
6588,-0.013024499677909585
6589,-0.030558044960161606
6590,0.008618822674934272
6591,-0.04772236292859213
6592,-0.016120647273155403
6593,-0.058815866419378346
6594,-0.055030037073064225
6595,0.00545517547291028
6596,-0.005909422562515082
6597,-0.04230244602313432
6598,-0.047175676306020556
6599,-0.026722146609908206
6600,-0.022964833151447536
6601,-0.01910071550335385
6602,-0.07182768119787913
6603,-0.032955440005837694
6604,-0.07511393220048344
6605,0.003035292930773058
6606,-0.021520174607398492
6607,-0.06243996620200206
6608,-0.034792314756672806
6609,-0.02652914198412437
6610,-0.03770452681180696
6611,-0.010092053410844962
6612,-0.05456134644341925
6613,-0.020480362326102196
6614,-0.03856900193964415
6615,-0.02531541740764631
6616,-0.04184082180879497
6617,-0.04026634800676682
6618,-0.03529489235589283
6619,-0.02906899111993994
6620,0.021982229571801272
6621,-0.00903236061595583
6622,-0.0348635939671746
6623,-0.019151753308773223
6624,-0.0025921028032620743
6625,-0.03053994043850919
6626,-0.041594785355458894
6627,-0.018971351468958658
6628,-0.016234477338696585
6629,-0.09163173445828852
6630,-0.026834242040019173
6631,-0.0290339276797563
6632,-0.014555499036992898
6633,-0.03879697197218292
6634,-0.03534459284926866
6635,-0.03250081366804018
6636,-0.009238646189293934
6637,-0.038849285098752726
6638,0.010396536299792166
6639,-0.026491064691907318
6640,0.028397351120904964
6641,-0.06755166483028018
6642,0.03056677592016731
6643,-0.020940451105048375
6644,-0.034263518778761576
6645,-0.0464833890728668
6646,-0.003072141020271909
6647,-0.01419082319870559
6648,-0.026142946465568185
6649,-0.03487801255876915
6650,-0.03570300068834472
6651,-0.05083923530507074
6652,-0.0007459292045048599
6653,-0.05510794072675986
6654,-0.03628857432170751
6655,-0.012528958745239365
6656,-0.01989467961457773
6657,-0.019054570547477535
6658,-0.04860963486207741
6659,-0.05635128052040096
6660,-0.04322832070538179
6661,0.011238782718288301
6662,-0.03872158977139769
6663,-0.028339289854356044
6664,-0.03172072792716648
6665,-0.04277032540051906
6666,-0.010511242021438254
6667,-0.04244848780151179
6668,-0.015687740587076674
6669,-0.060164127091079
6670,-0.029025850684193513
6671,-0.05466321660796929
6672,-0.02368522744002491
6673,-0.04173387155339315
6674,-0.06554462279870603
6675,-0.04110562253114981
6676,-0.011055496585434312
6677,-0.03067579915968118
6678,-0.05950842957342948
6679,-0.014233934271402742
6680,-0.046090123371511624
6681,-0.038506867466298965
6682,-0.018875319153137237
6683,-0.030076143597995694
6684,-0.01994621731754702
6685,0.008274464523871136
6686,-0.03975195559434894
6687,-0.015330031416009188
6688,-0.06693887623491021
6689,-0.02662283292078346
6690,-0.038484407925332635
6691,-0.0058334490681936114
6692,-0.014830892649741152
6693,-0.06321761864857686
6694,-0.04359424939330303
6695,-0.034019231646950324
6696,-0.02076423107491299
6697,-0.034827567852942914
6698,-0.061227998869570525
6699,0.002712683154680439
6700,-0.039533139029460505
6701,-0.039604882774990406
6702,-0.03850538888148355
6703,-0.014911472550781736
6704,-0.003070364734024273
6705,-0.06018847324680161
6706,-0.03295182244636859
6707,-0.06895030689344676
6708,-0.02895912466388306
6709,-0.04480799503374236
6710,-0.03612970222709032
6711,0.0014472989517662761
6712,-0.009594837437139677
6713,-0.016708614657675886
6714,-0.03211678071986948
6715,-0.0406146859852668
6716,-0.08320767287994299
6717,-0.04957022382324922
6718,-0.0011335691097860523
6719,-0.057444127373066124
6720,-0.03918947030407398
6721,-0.03430132611482179
6722,-0.015206995788677437
6723,-0.011141651817150237
6724,-0.02608436936685554
6725,-0.05629999977107501
6726,-0.043588819622042745
6727,-0.032277366519398845
6728,-0.05960162232354022
6729,-0.041643944815961904
6730,-0.06288957469758912
6731,-0.017587690234976572
6732,-0.04450449146637421
6733,-0.04571303135973334
6734,-0.03820064381266084
6735,-0.03524394904125163
6736,-0.03457977000967283
6737,-0.05313547722553321
6738,-0.05663897078332747
6739,-0.04143868288388979
6740,-0.03566898409579669
6741,-0.022032340162578455
6742,-0.01459260329958176
6743,-0.014016266526903172
6744,-0.04573951375360455
6745,-0.08440850771396108
6746,-0.071274129334271
6747,-0.03264349881282031
6748,-0.021625930421193845
6749,-0.029624581374722993
6750,-0.03904208719572453
6751,-0.02428143792433479
6752,-0.02350323780927365
6753,-0.05816013247897116
6754,-0.04887889990942515
6755,-0.034808787142109936
6756,-0.0374401778697277
6757,-0.03339527158949937
6758,-0.045493394291112835
6759,-0.052578226963127736
6760,-0.016013894808408306
6761,-0.0384166364338653
6762,-0.03652847592134795
6763,-0.05724330445475189
6764,-0.05095793351848776
6765,0.00951657843625679
6766,-0.019829757329655594
6767,-0.05527622238899819
6768,-0.04441683111104239
6769,-0.014189299369239173
6770,-0.03294196753581631
6771,-0.057088341504571705
6772,-0.04289709427550404
6773,0.008988735372740217
6774,-0.04530402688120521
6775,-0.027260333235714685
6776,-0.05963363175799944
6777,-0.04374356646873555
6778,-0.003960068342206606
6779,-0.063874985991998
6780,-0.006546600478003006
6781,-0.055133281416618385
6782,-0.029685527137219423
6783,-0.04412893198165231
6784,0.00045359219654027175
6785,-0.00241869122822692
6786,-0.05476401223444883
6787,-0.07039113630796166
6788,-0.04494594337558907
6789,-0.028402117482483523
6790,-0.03801879789505173
6791,-0.03375969001166072
6792,0.006805793997644986
6793,-0.03476683319620098
6794,-0.04430395392333593
6795,-0.04296752481290372
6796,-0.06874607404274732
6797,-0.021851805442307092
6798,-0.04874130112185578
6799,-0.022192172929591695
6800,-0.01243880845707822
6801,-0.045496184376712975
6802,-0.0009889757452019585
6803,-0.051853718729106046
6804,-0.015093101129180745
6805,-0.021296174825442122
6806,-0.020011897660137654
6807,-0.04383820809329379
6808,-0.03155245972261142
6809,-0.02562614451727437
6810,-0.06339247200910324
6811,0.0054062147316824155
6812,-0.04205699304500918
6813,-0.04871061166458426
6814,-0.01741643283252763
6815,-0.05835979943675669
6816,-0.04745990038922214
6817,-0.03193114428541948
6818,-0.03541625055665882
6819,-0.02523794401411285
6820,-0.029867411033208058
6821,-0.005712046107194679
6822,-0.03680672815663226
6823,-0.016350841490406557
6824,-0.026334305470033945
6825,-0.01760568418499711
6826,-0.02233098805080996
6827,-0.02952034756971325
6828,-0.020527258577901435
6829,-0.026022042848237163
6830,-0.008244907127950434
6831,-0.03934465347803693
6832,-0.03271972357207149
6833,-0.026004409967020886
6834,-0.030726515466857708
6835,-0.03527058080590282
6836,-0.019574546180187908
6837,-0.008370818290408413
6838,-0.04559574337699495
6839,-0.03897288510973796
6840,0.005758775821532188
6841,-0.06241274881059272
6842,-0.028483442886537706
6843,-0.06648576333809561
6844,0.0049677715396687075
6845,0.014874312527098574
6846,-0.04503587127562385
6847,-0.056336345391037566
6848,-0.02786025611027951
6849,0.028981996355085547
6850,-0.028041034425222437
6851,-0.0017039565700434007
6852,-0.011912590822870892
6853,-0.04312231849460159
6854,-0.031971215005671016
6855,-0.030762991267331372
6856,-0.021060608217625988
6857,-0.020474185311579313
6858,-0.05696218564333424
6859,-0.040583546726589884
6860,-0.06051587843493453
6861,-0.07025135624598411
6862,-0.031464661390379185
6863,-0.002214068545255505
6864,0.0018334415499288706
6865,-0.051594823614673
6866,-0.024721471356795633
6867,-0.04589805767414865
6868,-0.03988974087740513
6869,-0.009862717485594094
6870,-0.035576814996091985
6871,-0.007977563719701685
6872,-0.08416760950175732
6873,-0.005147081795379582
6874,-0.03459232935156409
6875,-0.007452704499887821
6876,-0.019987903155400315
6877,-0.022968303294261028
6878,-0.02161403765324074
6879,0.006150257270247037
6880,-0.03833258568623388
6881,-0.0301740844169599
6882,-0.05078323681512093
6883,-0.028687938087115453
6884,-0.013953652110378537
6885,0.0013436829717808658
6886,-0.023693633662584767
6887,-0.05031408837014927
6888,0.013549781112888194
6889,-0.02424497865805649
