,autocorr_run
3389,0.253808353798411
3390,0.2577804940089286
3391,0.25121755602467966
3392,0.2844943562553249
3393,0.270294112899115
3394,0.26689425430963337
3395,0.2665498142672378
3396,0.2603747719316544
3397,0.25422299525542474
3398,0.25243406517816686
3399,0.26313092245298536
3400,0.26384320688900026
3401,0.2649619488344461
3402,0.2630611874816325
3403,0.2652210656389523
3404,0.26679114289333505
3405,0.2687150307151906
3406,0.2689841406241663
3407,0.25121512378996047
3408,0.24109191819283982
3409,0.25480535515332536
3410,0.268007040720466
3411,0.2662760214579977
3412,0.2633276782513034
3413,0.2657092470608317
3414,0.2618384594773804
3415,0.27157374183784827
3416,0.2586780611162039
3417,0.2617189094270282
3418,0.25426862069337497
3419,0.25545638455162584
3420,0.24508021523137022
3421,0.2600963880842064
3422,0.26204959214255785
3423,0.2641668293719237
3424,0.2664824648906166
3425,0.2745800077719825
3426,0.2540551441176947
3427,0.2530940271593768
3428,0.2574906499439552
3429,0.2625075250809241
3430,0.26097019688377654
3431,0.24705565555334305
3432,0.25894165232342975
3433,0.24979483484194115
3434,0.25925084917958496
3435,0.2762755420412481
3436,0.2657967607551291
3437,0.26772255542978
3438,0.24965600038816202
3439,0.2547773943437901
3440,0.243012343885802
3441,0.26368046437243636
3442,0.25161052490755875
3443,0.26066843423057434
3444,0.2492024104898209
3445,0.2669150041346
3446,0.2554519690525459
3447,0.275587551052574
3448,0.25294257780844326
3449,0.2552221679860946
3450,0.2557875727126179
3451,0.2572609235689013
3452,0.24903916733611345
3453,0.24513140940145825
3454,0.270832195373079
3455,0.25723680439021007
3456,0.2506887412279307
3457,0.2633147256488486
3458,0.2529553914104121
3459,0.25570699238793687
3460,0.25724520979362375
3461,0.2553609884210359
3462,0.25543233680008787
3463,0.2529000853300715
3464,0.25806119660106197
3465,0.2572168564114295
3466,0.25819465419678256
3467,0.2551070052847242
3468,0.2552411983326412
3469,0.2604197013342758
3470,0.2527638203075582
3471,0.25165864386365167
3472,0.2595334560549038
3473,0.24325135519250057
3474,0.25927395405566744
3475,0.2608102529695046
3476,0.2575291779647745
3477,0.2504894021406822
3478,0.2506047916332951
3479,0.25169225708239673
3480,0.25494845036669284
3481,0.25472575586422147
3482,0.2754876791363631
3483,0.24986655696649465
3484,0.2621787932185313
3485,0.23201824507789276
3486,0.240513026158997
3487,0.2642058987522507
3488,0.25625406799121375
3489,0.25104739129521675
3490,0.23887398811405802
3491,0.2684951178341782
3492,0.2638369211881899
3493,0.2611464488551798
3494,0.2365036332927925
3495,0.24086359246681513
3496,0.25046139107591453
3497,0.2619426071338807
3498,0.25975798556197943
3499,0.2515045077863471
3500,0.25025135818798944
3501,0.25580081015414613
3502,0.23517684492435553
3503,0.24225716565166042
3504,0.26649498462645266
3505,0.25649150611413646
3506,0.2510530827702926
3507,0.25858651899253177
3508,0.24085997807690196
3509,0.2550970026123686
3510,0.24907190533013873
3511,0.24109722725272228
3512,0.2550427025372296
3513,0.2502030310079489
3514,0.2516000892625289
3515,0.24824457510183814
3516,0.2319810244611448
3517,0.26158359232050094
3518,0.26335808009877343
3519,0.2520314620266553
3520,0.26653186300317794
3521,0.2431508308415505
3522,0.22865604957568225
3523,0.2326283664346328
3524,0.2603627600284312
3525,0.246085583885696
3526,0.2601756903690898
3527,0.2620576856247205
3528,0.24873553879105825
3529,0.23893795588703626
3530,0.25317376031074745
3531,0.23196329779100322
3532,0.2618920100751189
3533,0.24729311669451057
3534,0.2601215780829964
3535,0.24678768339191545
3536,0.2523583674978326
3537,0.22391530020766923
3538,0.24018154694642618
3539,0.2583620275194223
3540,0.25468996824405576
3541,0.26387661718419025
3542,0.24635832720156736
3543,0.24311460597385168
3544,0.23887247778643173
3545,0.25214605889733355
3546,0.23123387473309417
3547,0.253676420106832
3548,0.26217421655016176
3549,0.24718886262365627
3550,0.2485564245678903
3551,0.2381035408775416
3552,0.24367991883831794
3553,0.24640174346837487
3554,0.26598980877113665
3555,0.24417202695101417
3556,0.241456497133598
3557,0.23765015775657733
3558,0.2362807414821412
3559,0.2553487645174462
3560,0.2643013416139656
3561,0.2502744356372601
3562,0.23415152584142915
3563,0.2379020404458463
3564,0.2438576548198397
3565,0.25679807415067846
3566,0.24518540896955499
3567,0.264153735437952
3568,0.2310617162445398
3569,0.23822711547579414
3570,0.2569113016879812
3571,0.2584710696131311
3572,0.2443855010344889
3573,0.22770967236270842
3574,0.23819065129333816
3575,0.25465999669459555
3576,0.2437954450290368
3577,0.2618370300260051
3578,0.23152720029494417
3579,0.254777090074063
3580,0.24881284228368614
3581,0.2370289882703943
3582,0.24927536449134027
3583,0.2517523361985241
3584,0.2337475323808123
3585,0.24133807764905807
3586,0.25909598250078886
3587,0.22700862419618223
3588,0.2452088634635891
3589,0.2598711990454257
3590,0.2371287510414667
3591,0.24762390641397347
3592,0.2421140558509765
3593,0.24178694591853492
3594,0.24944629810857205
3595,0.2489747870327306
3596,0.24424300298119966
3597,0.23261439623667376
3598,0.2405301458550452
3599,0.24659329440992345
3600,0.23584537778178083
3601,0.2556530967917404
3602,0.23052745443305797
3603,0.26081282421207624
3604,0.26107965890691914
3605,0.22698980446710124
3606,0.23358924016806873
3607,0.23850734374829202
3608,0.24156370364049085
3609,0.2441484477976812
3610,0.24023629280508427
3611,0.24680329694405903
3612,0.24382709588174636
3613,0.2392067980225424
3614,0.25360226183743406
3615,0.23831023050440472
3616,0.24943300888146996
3617,0.23361724824218955
3618,0.23224889870918533
3619,0.24392435426766004
3620,0.23511991787592706
3621,0.24662612979760953
3622,0.24082438832584308
3623,0.24824133945557267
3624,0.23836538044861896
3625,0.2560022265014656
3626,0.22283277949339386
3627,0.24476390349254326
3628,0.23186443576883536
3629,0.24868494816209477
3630,0.251466448728467
3631,0.23779321158796518
3632,0.2207343060938509
3633,0.24762682172915754
3634,0.24816365858091413
3635,0.24559657366797447
3636,0.24033606483542763
3637,0.2382818363998456
3638,0.22348511644320607
3639,0.23482691519348356
3640,0.23788461022518073
3641,0.2469851104945156
3642,0.25851158777779826
3643,0.24483752559040453
3644,0.24397146987193077
3645,0.23036601125436915
3646,0.22721601612699857
3647,0.2263107230568247
3648,0.2418650632050187
3649,0.24678177823868963
3650,0.23496921804477927
3651,0.24923946427196733
3652,0.24608350689167025
3653,0.2406213077958661
3654,0.24085215055672027
3655,0.2401913187699736
3656,0.2418802679333236
3657,0.21689044416775313
3658,0.23151132059080984
3659,0.22867624376244036
3660,0.24689313803781604
3661,0.24628496483208065
3662,0.25402775707133923
3663,0.24980220720672722
3664,0.2385651448070797
3665,0.23214785478151245
3666,0.22233823576931297
3667,0.23184785218802065
3668,0.2285939332333968
3669,0.2285401674134334
3670,0.24240483458513556
3671,0.24315051736130527
3672,0.25590564467784194
3673,0.24582757363924113
3674,0.24470669732647193
3675,0.22724765329813706
3676,0.2296548129627873
3677,0.24002636592420928
3678,0.22916101248986825
3679,0.2175291637530495
3680,0.2427091590954829
3681,0.22002623708293298
3682,0.2634901521660564
3683,0.24766624238393356
3684,0.2561972570935665
3685,0.22322232962312483
3686,0.2331906054467208
3687,0.21934609114983392
3688,0.23286472853556803
3689,0.2339868391401048
3690,0.2503445949603461
3691,0.23126163117250345
3692,0.24461488860867162
3693,0.22432103487955507
3694,0.2395400914038776
3695,0.2352800114115725
3696,0.22988162376279367
3697,0.23711939028783516
3698,0.23855959613755937
3699,0.24245903903553365
3700,0.2349722749788115
3701,0.22509126709003996
3702,0.23162369111968648
3703,0.22758116969429695
3704,0.23335741938975185
3705,0.23432496946656195
3706,0.2453725719649915
3707,0.22978870791846384
3708,0.2506658927459421
3709,0.22244043400432972
3710,0.22776651852096844
3711,0.23507807580351253
3712,0.23413536733563406
3713,0.23312104336111641
3714,0.2273467879582127
3715,0.23983875725012516
3716,0.21819175755825285
3717,0.24474148882530353
3718,0.23671345036136282
3719,0.22472390066631862
3720,0.23282994941280988
3721,0.24307610813809552
3722,0.23249317639465555
3723,0.22981174329748716
3724,0.22675038704606246
3725,0.22756243652051159
3726,0.23049824428101576
3727,0.2338722427328493
3728,0.23385024843736482
3729,0.22487692170570464
3730,0.23971910535515983
3731,0.23287653098674924
3732,0.22947062182012484
3733,0.24251244464412577
3734,0.22559444496752346
3735,0.22089160879115152
3736,0.22891871793505178
3737,0.23198027665397555
3738,0.22659293848252274
3739,0.23316004601018625
3740,0.23797355408658818
3741,0.22954197008675467
3742,0.237806393066564
3743,0.2311480138420789
3744,0.21986287820684852
3745,0.23175444216499763
3746,0.2228272934551794
3747,0.2182490648106329
3748,0.23263627609399332
3749,0.22829012411604982
3750,0.24333917357737833
3751,0.23682765078427676
3752,0.2217648957466375
3753,0.22407293877131262
3754,0.22634253799943363
3755,0.23306678458418667
3756,0.22201722436686605
3757,0.20260179717905438
3758,0.2380066794939527
3759,0.22947526883499617
3760,0.23855347022313772
3761,0.22842015864874418
3762,0.24503773396346412
3763,0.22505692659771673
3764,0.21764488173407645
3765,0.2100650016328865
3766,0.22092941410813294
3767,0.2078528952626013
3768,0.24851293205805883
3769,0.24020007002228697
3770,0.2310340806241568
3771,0.22886391553125268
3772,0.2238978446450935
3773,0.22271835571202286
3774,0.2134909218306339
3775,0.21586419976605026
3776,0.22598431243132203
3777,0.23226988836108345
3778,0.23302005994482836
3779,0.21346117168825118
3780,0.2441744077648934
3781,0.22121329611000623
3782,0.22736405514197972
3783,0.22247871568346436
3784,0.22994849382900104
3785,0.2216923724778982
3786,0.20367006190180026
3787,0.21704204620811057
3788,0.21753509527990092
3789,0.24879244105213683
3790,0.24290732115183855
3791,0.23390970036197442
3792,0.2082438886800859
3793,0.2193778931829096
3794,0.21569894321903724
3795,0.22687012485044228
3796,0.2135733155383077
3797,0.22833192083268986
3798,0.21454130029304222
3799,0.22068664208185998
3800,0.2235105069644828
3801,0.24185270715177862
3802,0.2190718619074829
3803,0.2300203861085184
3804,0.22200984276391025
3805,0.20651576444534003
3806,0.22059695835968923
3807,0.21706515650337624
3808,0.22317497810823048
3809,0.2116319216176813
3810,0.23370717836216362
3811,0.22864594627288973
3812,0.22562725765294636
3813,0.21381516578364432
3814,0.22447631116159464
3815,0.21056399506365875
3816,0.20219894277148284
3817,0.23084844158161427
3818,0.22415454217316597
3819,0.23286147621708392
3820,0.21231913250793602
3821,0.2298642476374485
3822,0.20881933007664924
3823,0.22283136034692436
3824,0.21029049531349486
3825,0.2331248650692326
3826,0.21660802068664756
3827,0.2060493097416677
3828,0.22770433102512558
3829,0.20748327457182347
3830,0.22004909624192778
3831,0.21761720822716873
3832,0.22700531737507398
3833,0.226897834446304
3834,0.2220324686732126
3835,0.2084773050983136
3836,0.2229151298040387
3837,0.21984745457740454
3838,0.2081713880785918
3839,0.2122162755832895
3840,0.2111057736458602
3841,0.21924940279943383
3842,0.2056820346815612
3843,0.2257302211955069
3844,0.23931411677009096
3845,0.2198043534260558
3846,0.22281055658144433
3847,0.2098194996656727
3848,0.199873920329091
3849,0.21107883031940633
3850,0.20904095357656305
3851,0.2228276061558362
3852,0.20548423038675628
3853,0.22689986597213174
3854,0.2220154049675608
3855,0.21919976502848262
3856,0.21732218101080583
3857,0.22793384475393078
3858,0.19826203910629625
3859,0.21222474111206918
3860,0.21371603213418472
3861,0.1890143773214279
3862,0.22417337488918418
3863,0.21835973218967458
3864,0.23252936162801008
3865,0.20655121360190143
3866,0.2151722557340319
3867,0.22671035420793706
3868,0.2159732570016346
3869,0.19345325965066798
3870,0.21787864585389455
3871,0.21156386783092057
3872,0.21169893590736383
3873,0.1989979048155652
3874,0.21193683563658128
3875,0.21524229556468996
3876,0.21392355433330834
3877,0.22610908448781897
3878,0.22178866509626727
3879,0.21943946534358227
3880,0.2119645641720222
3881,0.20116339054604473
3882,0.20245352467561847
3883,0.20524157427268583
3884,0.19054961482924518
3885,0.2361817627194295
3886,0.2146438473389538
3887,0.22426590166367766
3888,0.2148791267708096
3889,0.1922512802846744
3890,0.22201761291697694
3891,0.21108818306296112
3892,0.2099631479613725
3893,0.20203252263657065
3894,0.2184701081524024
3895,0.20240794445973698
3896,0.20635472044520067
3897,0.21951408003867087
3898,0.20670360791319226
3899,0.21094656368846096
3900,0.22051859136858845
3901,0.2083470450585896
3902,0.20798651008246782
3903,0.19910516760773642
3904,0.21044993995224015
3905,0.20581881103214178
3906,0.21013777937199188
3907,0.20659800844668622
3908,0.21387666241721115
3909,0.20601169034612307
3910,0.20703027218827103
3911,0.22438563662485123
3912,0.2005649136230176
3913,0.20985971843896858
3914,0.20856922670265174
3915,0.20829975918693264
3916,0.18920334404083405
3917,0.20667894222940703
3918,0.21728733727671132
3919,0.2135557287318276
3920,0.2070943859536445
3921,0.21059549720692253
3922,0.20400572155226884
3923,0.20886292565900288
3924,0.2004806699236709
3925,0.20676709760385031
3926,0.21645584864561015
3927,0.19518221143824482
3928,0.20856338835072039
3929,0.20065795060254
3930,0.19727308186277165
3931,0.211332775239293
3932,0.23091323983440007
3933,0.21412533819252388
3934,0.1997396261735803
3935,0.18275045261142012
3936,0.19751124479571813
3937,0.2080339396441405
3938,0.20209563943116876
3939,0.21369744596341123
3940,0.21923277146932638
3941,0.20491089417551758
3942,0.20491289062300827
3943,0.19952033856035922
3944,0.2076626859814874
3945,0.1853892833968112
3946,0.2006526959889786
3947,0.1908431118939422
3948,0.22153097210647624
3949,0.2041376196744359
3950,0.21109939851152884
3951,0.19581976343437824
3952,0.212547984830061
3953,0.21646428608796267
3954,0.18188668263682878
3955,0.20446699522447287
3956,0.19924372514119684
3957,0.2000828039989548
3958,0.19634703666525125
3959,0.19806417370297683
3960,0.21291539658827335
3961,0.20447019622080542
3962,0.20825117391373024
3963,0.2095692809266651
3964,0.20663381736492972
3965,0.19422066012435138
3966,0.19132920754723215
3967,0.18297797497465057
3968,0.2139908594634588
3969,0.2159655640596383
3970,0.20943312750647733
3971,0.19842175775211665
3972,0.2006750819726608
3973,0.19988887922788612
3974,0.19128669317365268
3975,0.18604226763577789
3976,0.20440037446931253
3977,0.21160760122068442
3978,0.19662068552461265
3979,0.20773929347380451
3980,0.19770433511318408
3981,0.2152951181719314
3982,0.1903242513319894
3983,0.20902965804488338
3984,0.19485528558091622
3985,0.195618628485796
3986,0.16632769770610636
3987,0.20303523922819328
3988,0.2103339285048322
3989,0.2102969060170539
3990,0.21178267983274238
3991,0.20864702615662692
3992,0.20096227051449436
3993,0.1934814187290631
3994,0.18471588624485596
3995,0.18570261987736233
3996,0.19240728784155503
3997,0.20794723655685912
3998,0.2040840647455348
3999,0.20668584733650397
4000,0.2014746434903494
4001,0.20212053794997625
4002,0.1901670335959734
4003,0.19113748400726654
4004,0.21240050426029167
4005,0.19931385273395963
4006,0.18271495342328692
4007,0.19767532224067041
4008,0.19444850935451705
4009,0.20559880050397233
4010,0.19575332786363553
4011,0.201069663125284
4012,0.211711609883066
4013,0.19532342843243775
4014,0.18244945160058132
4015,0.20351520535181788
4016,0.1901973823163536
4017,0.20408261816488593
4018,0.18914897110570356
4019,0.19378739653376656
4020,0.20420400736854583
4021,0.19188375118142123
4022,0.19371403956972852
4023,0.20051636236760054
4024,0.2122545475671972
4025,0.19434271806268405
4026,0.18930160960374048
4027,0.19271311520291118
4028,0.1997077090278068
4029,0.18258150839983261
4030,0.1957216727985522
4031,0.21997090961200863
4032,0.17837425453887487
4033,0.19314855970211903
4034,0.1965779904026492
4035,0.19454761097877196
4036,0.21126847336134058
4037,0.1862423009394983
4038,0.18332098711611308
4039,0.19003544610329495
4040,0.20643440774872165
4041,0.2119569837018932
4042,0.19549782007861158
4043,0.18050320028619662
4044,0.18335989179567672
4045,0.1976350951550487
4046,0.17847992908279703
4047,0.21052355213003118
4048,0.1980597047819256
4049,0.20054801764261007
4050,0.19207863824468102
4051,0.20969294372179426
4052,0.17460503904455657
4053,0.1843324906418831
4054,0.20186261592168203
4055,0.18129702983128962
4056,0.19438623572441546
4057,0.19461383649297576
4058,0.20462508326328277
4059,0.2033395637236224
4060,0.17665197945940686
4061,0.20938706366175258
4062,0.1845514320625715
4063,0.18989887538576875
4064,0.19392350916791978
4065,0.17252304262164833
4066,0.19667953175197392
4067,0.2026892199570574
4068,0.19605259460399432
4069,0.196517075801018
4070,0.19386444063410213
4071,0.19283605524545117
4072,0.17992965849065584
4073,0.19089452274537588
4074,0.20124866891168203
4075,0.19345685083869163
4076,0.18930324992489328
4077,0.18692033345235207
4078,0.18817223877638514
4079,0.1998902736421253
4080,0.19074718154201054
4081,0.1855169324460123
4082,0.19104875098698484
4083,0.1886244636798798
4084,0.1936689166353457
4085,0.20346813710963635
4086,0.19582770261818636
4087,0.1911500156758545
4088,0.19683989007044195
4089,0.16605184559204145
4090,0.1811344316993747
4091,0.19433676566497418
4092,0.21276186089172133
4093,0.17383269037442683
4094,0.18925971779463507
4095,0.19395792254770217
4096,0.19930998134527217
4097,0.19068401953907796
4098,0.19972307532515396
4099,0.1829317933851322
4100,0.18331752669246967
4101,0.19194723969910454
4102,0.1944163272360942
4103,0.17575295393623563
4104,0.18007331082263742
4105,0.20433083851020586
4106,0.20215909658326295
4107,0.1840760898856356
4108,0.19828540993580804
4109,0.17846947585243797
4110,0.19230603183492723
4111,0.18016482194663894
4112,0.18729140902000121
4113,0.18248436076561791
4114,0.19599791435237085
4115,0.18962321527312273
4116,0.20568043258819876
4117,0.19175841379148956
4118,0.19596088882519347
4119,0.1731885261679152
4120,0.17730242394636228
4121,0.18598652573837196
4122,0.1916246432840011
4123,0.1871758177195048
4124,0.19684448004809746
4125,0.18812059501015735
4126,0.20338897979898132
4127,0.1803593912410598
4128,0.17110282941066113
4129,0.1944306570970467
4130,0.2015628613401067
4131,0.19456531974005095
4132,0.17497822033099011
4133,0.18241401678402241
4134,0.18312978490687187
4135,0.1893440869878046
4136,0.1904734566421849
4137,0.19767707303992538
4138,0.17872359723093117
4139,0.19393831831800157
4140,0.1923786412580259
4141,0.17752322378228635
4142,0.1851699647254312
4143,0.1927624052074184
4144,0.19096815785027502
4145,0.17414368092205895
4146,0.18177442689474826
4147,0.19514680626592273
4148,0.18024860613095897
4149,0.2005490846914726
4150,0.18243408805293398
4151,0.19145390687626082
4152,0.1764433420950254
4153,0.18124951443642193
4154,0.1970129723325135
4155,0.16797203168173208
4156,0.1877689846769054
4157,0.18036043513915348
4158,0.18867212616034507
4159,0.18347790734091646
4160,0.1994673995401049
4161,0.18141006380817912
4162,0.17432714860257975
4163,0.18199063287790967
4164,0.1931604293881809
4165,0.17742462511128815
4166,0.18071757375577535
4167,0.18084141913187896
4168,0.18778308255227755
4169,0.18893056902092262
4170,0.19549758479895177
4171,0.17644918948138286
4172,0.179303935795487
4173,0.1758989050828074
4174,0.18025234192966094
4175,0.1834006977178434
4176,0.19240472834809136
4177,0.1834834768450915
4178,0.17658279994898654
4179,0.18626062818021819
4180,0.18844273195898656
4181,0.17927852274685432
4182,0.18679844599014794
4183,0.17566478226067525
4184,0.17407114678630314
4185,0.18746343479679453
4186,0.18600606296203426
4187,0.17678836669658093
4188,0.1848137723396455
4189,0.16991035831348503
4190,0.18624421514038644
4191,0.19628122120061192
4192,0.18695952784816083
4193,0.185746030519059
4194,0.1602720181141684
4195,0.171859329824832
4196,0.1768824089092675
4197,0.18427050391347222
4198,0.18574650177064403
4199,0.19657109354183927
4200,0.1856643425694077
4201,0.172352366759127
4202,0.16973633358207763
4203,0.1719474235785857
4204,0.19416168271320228
4205,0.17752218763322186
4206,0.16640694745866125
4207,0.18449032163316645
4208,0.17704509342038585
4209,0.18448679871929105
4210,0.19053952291719334
4211,0.19045795264866502
4212,0.16497996152880567
4213,0.17694535458703772
4214,0.1835967922569216
4215,0.16355433705595637
4216,0.16237086940791667
4217,0.1765680232576966
4218,0.18872980436377262
4219,0.19302861073071179
4220,0.19796611285764426
4221,0.16588067647030535
4222,0.1589687351058609
4223,0.188837196314947
4224,0.16905967111096776
4225,0.17790589922119537
4226,0.1848798558977352
4227,0.16519525502531926
4228,0.17500065274354953
4229,0.18326845602150418
4230,0.1932571505770242
4231,0.17145156166082107
4232,0.15386867352686157
4233,0.1778120196381037
4234,0.17572356781547666
4235,0.18366023119390668
4236,0.2001723708934421
4237,0.18120367860466619
4238,0.15263076661337124
4239,0.1692687339564886
4240,0.18301267234806257
4241,0.16775632620837397
4242,0.17195423574933985
4243,0.18137415476430635
4244,0.1798157477977213
4245,0.1875865129203415
4246,0.18295838429799652
4247,0.1615098979231956
4248,0.15280355798622305
4249,0.19033980272024884
4250,0.16849378304411605
4251,0.175660290784801
4252,0.19671489509544104
4253,0.16119524536888089
4254,0.1720227607526675
4255,0.17172434536179013
4256,0.1713368460484667
4257,0.18852343517286232
4258,0.16905780126660433
4259,0.17394087626558177
4260,0.1673170538723155
4261,0.1811770288844824
4262,0.18672575576701825
4263,0.1564182895743067
4264,0.15954621499151042
4265,0.1828080059983726
4266,0.17031743600760618
4267,0.17450991666636173
4268,0.17750731064139444
4269,0.18335507588021882
4270,0.16575662618324907
4271,0.17869838065358654
4272,0.16727348605285658
4273,0.16658240616861525
4274,0.17382312300977515
4275,0.16804562561457767
4276,0.16364099110854816
4277,0.18912161328036373
4278,0.17736315019565216
4279,0.16209601133765056
4280,0.17481472837722623
4281,0.17529375437746397
4282,0.1737595798483938
4283,0.1526465188287341
4284,0.16955378994867104
4285,0.1717785462944484
4286,0.18089562488658986
4287,0.1759971524495208
4288,0.17407912603286055
4289,0.17889686615782643
4290,0.16816438442589715
4291,0.167565507215016
4292,0.16057327946942757
4293,0.15696959370840743
4294,0.17543797826156796
4295,0.1704252493899043
4296,0.1823712137724819
4297,0.17843317282316964
4298,0.17530611333639598
4299,0.16764902383697752
4300,0.15783918640834643
4301,0.16773478819750712
4302,0.16534779304672628
4303,0.16176302586875344
4304,0.17719713569037263
4305,0.17338829104373313
4306,0.17597503037793494
4307,0.17162492638854937
4308,0.17329834069241604
4309,0.17132045826559034
4310,0.16849726760049236
4311,0.15606858713948446
4312,0.1570609180889972
4313,0.16686402895404034
4314,0.16901818655297418
4315,0.1915497275249414
4316,0.17936156454955476
4317,0.17335781443482876
4318,0.16485521334517853
4319,0.15437268339957685
4320,0.15183827174316997
4321,0.1785416850840028
4322,0.1615690665665401
4323,0.1717894927054342
4324,0.17504985641760487
4325,0.1694496018571364
4326,0.18096340284741924
4327,0.1622778806112739
4328,0.15746246479761605
4329,0.16866253268349005
4330,0.17640826359981276
4331,0.16408883245957978
4332,0.15605454006653727
4333,0.16618008503943793
4334,0.17444005755425204
4335,0.16735910260850145
4336,0.1750261205523007
4337,0.16772360162113867
4338,0.17870518250451708
4339,0.16768813053435133
4340,0.15652352375270806
4341,0.14914650404489566
4342,0.16498072569720915
4343,0.17012594538643322
4344,0.16793631670071174
4345,0.17932301995402186
4346,0.16773830095273337
4347,0.18109893246648803
4348,0.15586876786372902
4349,0.16666062133228338
4350,0.1630809030361288
4351,0.15298659875794998
4352,0.1758106824625635
4353,0.1630023739488928
4354,0.18697732657523627
4355,0.13973652792791874
4356,0.17328173841696726
4357,0.1666060058044187
4358,0.1727509792318986
4359,0.16384745290371727
4360,0.1515721628403156
4361,0.17726328788116213
4362,0.16358865398047184
4363,0.17157357888197164
4364,0.1709548163098824
4365,0.1653219501135709
4366,0.14986011164408858
4367,0.16600715302970334
4368,0.16620694934969849
4369,0.17653408119716793
4370,0.16091149331696455
4371,0.16123988752280946
4372,0.16456712460044914
4373,0.16420256092772315
4374,0.16797037893856748
4375,0.17562798928518783
4376,0.1454891833769171
4377,0.17520642943925877
4378,0.17382180489867755
4379,0.15434958704456136
4380,0.1558170906756615
4381,0.16170640339748246
4382,0.16811839032317674
4383,0.16372038153300456
4384,0.1840817328634801
4385,0.16543123920858022
4386,0.1571850855288994
4387,0.1607618026428404
4388,0.15770513855095095
4389,0.15524552277278847
4390,0.17608635894399474
4391,0.16581802711985394
4392,0.16021280036272878
4393,0.1674623147451903
4394,0.1688143801725212
4395,0.1579683253216193
4396,0.15723354940704629
4397,0.16160740498582388
4398,0.17015756833398987
4399,0.1603624290788969
4400,0.1648342044640025
4401,0.16886053010793556
4402,0.161054984064986
4403,0.16383465446372453
4404,0.16284480462126155
4405,0.15135792874113918
4406,0.165260483060571
4407,0.1707907747491403
4408,0.15977238763947585
4409,0.14880279542359742
4410,0.1758601309342282
4411,0.17521413562687074
4412,0.15359050498304055
4413,0.16877373458275277
4414,0.14593748379328617
4415,0.1565316524170789
4416,0.16045532775256746
4417,0.1673405805070538
4418,0.16811133583210108
4419,0.16279456970396533
4420,0.15524705954407822
4421,0.16668184424660779
4422,0.1465147465966532
4423,0.17031278983244197
4424,0.16577354178058346
4425,0.14942678114615437
4426,0.15377731765852512
4427,0.1568607836191953
4428,0.1676186170526638
4429,0.16691810629313478
4430,0.16896507479441286
4431,0.15775387164795493
4432,0.1501053379952974
4433,0.17124414235594282
4434,0.15560259755011144
4435,0.14309735608933366
4436,0.1523145297386655
4437,0.16831459966515366
4438,0.15740419178287351
4439,0.15797540539199928
4440,0.17099777626223703
4441,0.15875837816955352
4442,0.15972535653306683
4443,0.16229168056076274
4444,0.15599967316900681
4445,0.15058530218882732
4446,0.14009949190835053
4447,0.1535196726916233
4448,0.16062490095842752
4449,0.16740083113239473
4450,0.17683350312552293
4451,0.15813759487498263
4452,0.15046832411069913
4453,0.142786733775699
4454,0.16108643476630968
4455,0.1502008775910585
4456,0.1651694373192833
4457,0.1477687758557641
4458,0.15853249485699702
4459,0.16664109885474282
4460,0.16466330475213356
4461,0.14607066850496997
4462,0.15697790198202166
4463,0.14965462266112492
4464,0.16483326348999008
4465,0.15827423096096535
4466,0.1506193283514631
4467,0.15043558773815313
4468,0.1654923296567704
4469,0.160666132763854
4470,0.14092731975449604
4471,0.1554672613979498
4472,0.16834442935600472
4473,0.1603518378162826
4474,0.1437901272732452
4475,0.14336256556133023
4476,0.16611427033310228
4477,0.15413301151216993
4478,0.16664035065418784
4479,0.15966801990886215
4480,0.14655302713783125
4481,0.15394764446920448
4482,0.15492215028062856
4483,0.13607296666022492
4484,0.1645425906992111
4485,0.15542150580411399
4486,0.15619097597129813
4487,0.1573963383375699
4488,0.16395052787769318
4489,0.15545207051239027
4490,0.14357836915045102
4491,0.14621234160887203
4492,0.15545522456648658
4493,0.15641611058485852
4494,0.16393312185461492
4495,0.15191890974002842
4496,0.15258719140506394
4497,0.15092839770511332
4498,0.1451973316653524
4499,0.16031495799298606
4500,0.14929832436579324
4501,0.1606672942306486
4502,0.14423186801674684
4503,0.15952631541071902
4504,0.16472440867196814
4505,0.14241234387430607
4506,0.14657427312033763
4507,0.1604761023561488
4508,0.15345393325371415
4509,0.1407303999287636
4510,0.13991209564075258
4511,0.15009342615921598
4512,0.1531674078375448
4513,0.17055142847310764
4514,0.15712416440396393
4515,0.14696003301877947
4516,0.15068229812813208
4517,0.1522758827364084
4518,0.13703902689306363
4519,0.13967124586901353
4520,0.15671287377576648
4521,0.1443406573877245
4522,0.15947023492473722
4523,0.15625404974751905
4524,0.15989891374573809
4525,0.14365629192957582
4526,0.14485609532142174
4527,0.14386290009797653
4528,0.15823591166135137
4529,0.12677723146368142
4530,0.14336213009645044
4531,0.1420486410988467
4532,0.17216092683195527
4533,0.1719035522568848
4534,0.14562721762490555
4535,0.1319587493291007
4536,0.14671362924210807
4537,0.13459183296500163
4538,0.1445379981948919
4539,0.14881030854923774
4540,0.15192283741280943
4541,0.156711449588766
4542,0.15733044133188107
4543,0.15259750221470225
4544,0.13276351636317507
4545,0.13714835637317072
4546,0.1361222078560712
4547,0.16706879069270736
4548,0.14485956449097684
4549,0.15408841273798426
4550,0.1455057669617302
4551,0.14027729805172987
4552,0.1629222971149267
4553,0.1383668886776756
4554,0.1341081938065039
4555,0.14249649923451843
4556,0.15464116864707222
4557,0.15768384712553002
